"SKU","QOH"
"PAL-332-37","0"
"PAL-332-38","0"
"PAL-332-39","0"
"PAL-332-40","0"
"PAL-332-41","0"
"PAL-332-42","0"
"PAL-333-35","0"
"PAL-333-36","0"
"PAL-333-37","0"
"PAL-333-38","0"
"PAL-333-39","0"
"PAL-333-40","0"
"PAL-333-41","0"
"PAL-333-42","0"
"PAL-334 -35","0"
"PAL-334-35","0"
"PAL-334-36","0"
"PAL-334-37","0"
"PAL-334-38","0"
"PAL-334-39","0"
"PAL-334-40","0"
"PAL-334-41","0"
"PAL-334-42","0"
"PAL-335-35","0"
"PAL-335-36","0"
"PAL-335-37","0"
"PAL-335-38","0"
"PAL-335-39","0"
"PAL-335-40","0"
"PAL-335-41","0"
"PAL-335-42","0"
"PAL-337-34","0"
"PAL-337-35","0"
"PAL-337-36","0"
"PAL-337-37","0"
"PAL-337-38","0"
"PAL-337-39","0"
"PAL-337-40","0"
"PAL-337-41","0"
"PAL-337-42","0"
"PAL-337-43","0"
"PAL-343S-35","0"
"PAL-343S-36","0"
"PAL-343S-37","0"
"PAL-343S-38","0"
"PAL-343S-39","0"
"PAL-343S-40","0"
"PAL-343S-41","0"
"PAL-343S-42","0"
"PAL-353S-35","0"
"PAL-353S-36","0"
"PAL-353S-37","0"
"PAL-353S-38","0"
"PAL-353S-39","0"
"PAL-353S-40","0"
"PAL-353S-41","0"
"PAL-353S-42","0"
"PAL-354S-35","0"
"PAL-354S-36","0"
"PAL-354S-37","0"
"PAL-354S-38","0"
"PAL-354S-39","0"
"PAL-354S-40","0"
"PAL-354S-41","0"
"PAL-354S-42","0"
"PAL-356S-35","0"
"PAL-356S-36","0"
"PAL-356S-37","0"
"PAL-356S-38","0"
"PAL-356S-39","0"
"PAL-356S-40","0"
"PAL-356S-41","0"
"PAL-356S-42","0"
"PAL-357-34","3"
"PAL-357-35","0"
"PAL-357-36","0"
"PAL-357-37","0"
"PAL-357-38","0"
"PAL-357-39","0"
"PAL-357-40","0"
"PAL-357-41","0"
"PAL-357-42","0"
"PAL-357-43","18"
"PAL-358-35","0"
"PAL-358-36","0"
"PAL-358-37","0"
"PAL-358-38","0"
"PAL-358-39","0"
"PAL-358-40","0"
"PAL-358-41","0"
"PAL-358-42","0"
"PAL-370-34","0"
"PAL-370-35","0"
"PAL-370-36","0"
"PAL-370-37","0"
"PAL-370-38","0"
"PAL-370-39","0"
"PAL-370-40","0"
"PAL-370-41","1"
"PAL-370-42","0"
"PAL-375-35","0"
"PAL-375-36","0"
"PAL-375-37","0"
"PAL-375-38","0"
"PAL-375-39","0"
"PAL-375-40","0"
"PAL-375-41","0"
"PAL-375-42","0"
"PAL-378-35","0"
"PAL-378-36","0"
"PAL-378-37","0"
"PAL-378-38","0"
"PAL-378-39","0"
"PAL-378-40","0"
"PAL-378-41","0"
"PAL-378-42","0"
"PAL-379-35","0"
"PAL-379-36","0"
"PAL-379-37","0"
"PAL-379-38","0"
"PAL-379-39","0"
"PAL-379-40","0"
"PAL-379-41","5"
"PAL-379-42","0"
"PAL-383","0"
"PAL-383-35","0"
"PAL-383-36","1"
"PAL-383-37","0"
"PAL-383-38","0"
"PAL-383-39","0"
"PAL-383-40","0"
"PAL-383-41","0"
"PAL-383-42","0"
"PAL-387-34","0"
"PAL-387-35","0"
"PAL-387-36","1"
"PAL-387-37","2"
"PAL-387-38","1"
"PAL-387-39","1"
"PAL-387-40","1"
"PAL-387-41","0"
"PAL-387-42","2"
"PAL-387-43","0"
"PAL-392-35","1"
"PAL-392-36","1"
"PAL-392-37","0"
"PAL-392-38","0"
"PAL-392-39","1"
"PAL-392-40","1"
"PAL-392-41","2"
"PAL-392-42","1"
"PAL-393-35","0"
"PAL-393-36","1"
"PAL-393-37","2"
"PAL-393-38","0"
"PAL-393-39","1"
"PAL-393-40","0"
"PAL-393-41","0"
"PAL-393-42","0"
"PAL-394","0"
"PAL-394-35","4"
"PAL-394-36","1"
"PAL-394-37","43"
"PAL-394-38","56"
"PAL-394-39","88"
"PAL-394-40","52"
"PAL-394-41","46"
"PAL-394-42","18"
"PAL-395-34","0"
"PAL-395-35","0"
"PAL-395-36","0"
"PAL-395-37","0"
"PAL-395-38","0"
"PAL-395-39","0"
"PAL-395-40","1"
"PAL-395-41","1"
"PAL-395-42","0"
"PAL-395-43","0"
"PAL-396-34","0"
"PAL-396-35","0"
"PAL-396-36","0"
"PAL-396-37","0"
"PAL-396-38","0"
"PAL-396-39","0"
"PAL-396-40","1"
"PAL-396-41","0"
"PAL-396-42","0"
"PAL-396-43","0"
"PAL-397-34","1"
"PAL-397-35","0"
"PAL-397-36","0"
"PAL-397-37","0"
"PAL-397-38","0"
"PAL-397-39","0"
"PAL-397-40","2"
"PAL-397-41","0"
"PAL-397-42","2"
"PAL-397-43","3"
"PAL-398-34","0"
"PAL-398-35","0"
"PAL-398-36","0"
"PAL-398-37","0"
"PAL-398-38","0"
"PAL-398-39","0"
"PAL-398-40","0"
"PAL-398-41","0"
"PAL-398-42","0"
"PAL-398-43","10"
"PAL-399-34","0"
"PAL-399-35","0"
"PAL-399-36","0"
"PAL-399-37","0"
"PAL-399-38","1"
"PAL-399-39","0"
"PAL-399-40","0"
"PAL-399-41","4"
"PAL-399-42","1"
"PAL-399-43","0"
"PAL-402-35","0"
"PAL-402-36","0"
"PAL-402-37","0"
"PAL-402-38","0"
"PAL-402-39","0"
"PAL-402-40","0"
"PAL-402-41","0"
"PAL-402-42","0"
"PAL-406-35","0"
"PAL-406-36","0"
"PAL-406-37","0"
"PAL-406-38","0"
"PAL-406-39","0"
"PAL-406-40","0"
"PAL-406-41","0"
"PAL-406-42","0"
"PAL-407-35","0"
"PAL-407-36","0"
"PAL-407-37","0"
"PAL-407-38","0"
"PAL-407-39","0"
"PAL-407-40","0"
"PAL-407-41","0"
"PAL-407-42","0"
"PAL-408-35","0"
"PAL-408-36","0"
"PAL-408-37","0"
"PAL-408-38","0"
"PAL-408-39","0"
"PAL-408-40","0"
"PAL-408-41","0"
"PAL-408-42","0"
"PAL-409-34","0"
"PAL-409-35","0"
"PAL-409-36","0"
"PAL-409-37","0"
"PAL-409-38","0"
"PAL-409-39","1"
"PAL-409-40","0"
"PAL-409-41","1"
"PAL-409-42","0"
"PAL-409-43","0"
"PAL-410-35","0"
"PAL-410-36","0"
"PAL-410-37","0"
"PAL-410-38","0"
"PAL-410-39","0"
"PAL-410-40","0"
"PAL-410-41","0"
"PAL-410-42","0"
"PAL-411-35","0"
"PAL-411-36","0"
"PAL-411-37","0"
"PAL-411-38","0"
"PAL-411-39","0"
"PAL-411-40","0"
"PAL-411-41","0"
"PAL-411-42","0"
"PAL-421-35","0"
"PAL-421-36","0"
"PAL-421-37","0"
"PAL-421-38","0"
"PAL-421-39","0"
"PAL-421-40","0"
"PAL-421-41","0"
"PAL-421-42","0"
"PAL-424-35","0"
"PAL-424-36","1"
"PAL-424-37","0"
"PAL-424-38","0"
"PAL-424-39","0"
"PAL-424-40","0"
"PAL-424-41","0"
"PAL-424-42","0"
"PAL-434X","0"
"PAL-434X-35","0"
"PAL-434X-36","0"
"PAL-434X-37","0"
"PAL-434X-38","4"
"PAL-434X-39","5"
"PAL-434X-40","0"
"PAL-434X-41","1"
"PAL-434X-42","1"
"PAL-504-35","0"
"PAL-504-36","0"
"PAL-504-37","0"
"PAL-504-38","0"
"PAL-504-39","0"
"PAL-504-40","0"
"PAL-504-41","0"
"PAL-504-42","0"
"PAL-505-35","0"
"PAL-505-36","0"
"PAL-505-37","0"
"PAL-505-38","1"
"PAL-505-39","0"
"PAL-505-40","0"
"PAL-505-41","0"
"PAL-505-42","0"
"PAL-506-35","0"
"PAL-506-36","0"
"PAL-506-37","0"
"PAL-506-38","0"
"PAL-506-39","0"
"PAL-506-40","0"
"PAL-506-41","0"
"PAL-506-42","0"
"PAL-507-34","0"
"PAL-507-35","0"
"PAL-507-36","0"
"PAL-507-37","0"
"PAL-507-38","0"
"PAL-507-39","0"
"PAL-507-40","0"
"PAL-507-41","0"
"PAL-507-42","0"
"PAL-507-43","0"
"PAL-510-34","0"
"PAL-510-35","0"
"PAL-510-36","0"
"PAL-510-37","0"
"PAL-510-38","1"
"PAL-510-39","2"
"PAL-510-40","0"
"PAL-510-41","1"
"PAL-510-42","0"
"PAL-510-43","0"
"PAL-514-35","0"
"PAL-514-36","0"
"PAL-514-37","0"
"PAL-514-38","0"
"PAL-514-39","0"
"PAL-514-40","0"
"PAL-514-41","0"
"PAL-514-42","0"
"PAL-518S-35","0"
"PAL-518S-36","0"
"PAL-518S-37","0"
"PAL-518S-38","0"
"PAL-518S-39","0"
"PAL-518S-40","0"
"PAL-518S-41","0"
"PAL-518S-42","0"
"PAL-522-35","0"
"PAL-522-36","0"
"PAL-522-37","0"
"PAL-522-38","0"
"PAL-522-39","0"
"PAL-522-40","0"
"PAL-522-41","0"
"PAL-522-42","0"
"PAL-524-34","0"
"PAL-524-35","0"
"PAL-524-36","0"
"PAL-524-37","0"
"PAL-524-38","0"
"PAL-524-39","1"
"PAL-524-40","2"
"PAL-524-41","3"
"PAL-524-42","1"
"PAL-524-43","0"
"PAL-526-35","1"
"PAL-526-36","0"
"PAL-526-37","0"
"PAL-526-38","0"
"PAL-526-39","0"
"PAL-526-40","0"
"PAL-526-41","0"
"PAL-526-42","0"
"PAL-528-34","0"
"PAL-528-35","0"
"PAL-528-36","3"
"PAL-528-37","2"
"PAL-528-38","3"
"PAL-528-39","0"
"PAL-528-40","0"
"PAL-528-41","2"
"PAL-528-42","2"
"PAL-528-43","1"
"PAL-529-34","0"
"PAL-529-35","0"
"PAL-529-36","0"
"PAL-529-37","0"
"PAL-529-38","0"
"PAL-529-39","0"
"PAL-529-40","1"
"PAL-529-41","1"
"PAL-529-42","1"
"PAL-529-43","0"
"PAL-531-34","6"
"PAL-531-35","1"
"PAL-531-36","1"
"PAL-531-37","2"
"PAL-531-38","2"
"PAL-531-39","0"
"PAL-531-40","0"
"PAL-531-41","0"
"PAL-531-42","1"
"PAL-531-43","0"
"PAL-532-34","0"
"PAL-532-35","1"
"PAL-532-36","2"
"PAL-532-37","5"
"PAL-532-38","13"
"PAL-532-39","13"
"PAL-532-40","7"
"PAL-532-41","6"
"PAL-532-42","4"
"PAL-532-43","0"
"PAL-533-35","0"
"PAL-533-36","0"
"PAL-533-37","0"
"PAL-533-38","0"
"PAL-533-39","0"
"PAL-533-40","0"
"PAL-533-41","0"
"PAL-533-42","0"
"PAL-534-34","3"
"PAL-534-35","0"
"PAL-534-36","0"
"PAL-534-37","0"
"PAL-534-38","3"
"PAL-534-39","1"
"PAL-534-40","2"
"PAL-534-41","8"
"PAL-534-42","0"
"PAL-534-43","0"
"PAL-535","0"
"PAL-535-35","0"
"PAL-535-36","0"
"PAL-535-37","0"
"PAL-535-38","0"
"PAL-535-39","0"
"PAL-535-40","1"
"PAL-535-41","0"
"PAL-535-42","0"
"PAL-536-34","0"
"PAL-536-35","0"
"PAL-536-36","0"
"PAL-536-37","0"
"PAL-536-38","0"
"PAL-536-39","0"
"PAL-536-40","0"
"PAL-536-41","0"
"PAL-536-42","0"
"PAL-536-43","0"
"PAL-537-34","0"
"PAL-537-35","0"
"PAL-537-36","0"
"PAL-537-37","0"
"PAL-537-38","0"
"PAL-537-39","0"
"PAL-537-40","0"
"PAL-537-41","0"
"PAL-537-42","0"
"PAL-537-43","0"
"PAL-541-35","0"
"PAL-541-36","0"
"PAL-541-37","0"
"PAL-541-38","0"
"PAL-541-39","0"
"PAL-541-40","0"
"PAL-541-41","0"
"PAL-541-42","0"
"PAL-542-35","0"
"PAL-542-36","1"
"PAL-542-37","1"
"PAL-542-38","0"
"PAL-542-39","0"
"PAL-542-40","0"
"PAL-542-41","0"
"PAL-542-42","0"
"PAL-543-35","1"
"PAL-543-36","1"
"PAL-543-37","0"
"PAL-543-38","1"
"PAL-543-39","1"
"PAL-543-40","2"
"PAL-543-41","2"
"PAL-543-42","1"
"PAL-544-35","0"
"PAL-544-36","0"
"PAL-544-37","0"
"PAL-544-38","0"
"PAL-544-39","0"
"PAL-544-40","0"
"PAL-544-41","0"
"PAL-544-42","0"
"PAL-545-35","1"
"PAL-545-36","0"
"PAL-545-37","0"
"PAL-545-38","1"
"PAL-545-39","0"
"PAL-545-40","0"
"PAL-545-41","1"
"PAL-545-42","0"
"PAL-545-43","0"
"PAL-546-35","0"
"PAL-546-36","1"
"PAL-546-37","0"
"PAL-546-38","0"
"PAL-546-39","0"
"PAL-546-40","0"
"PAL-546-41","0"
"PAL-546-42","0"
"PAL-574","0"
"PAL-574-35","0"
"PAL-574-36","0"
"PAL-574-37","1"
"PAL-574-38","1"
"PAL-574-39","1"
"PAL-574-40","3"
"PAL-574-41","2"
"PAL-574-42","2"
"PAL-574-43","0"
"PAL-600S-35","0"
"PAL-600S-36","0"
"PAL-600S-37","0"
"PAL-600S-38","1"
"PAL-600S-39","0"
"PAL-600S-40","0"
"PAL-600S-41","0"
"PAL-600S-42","0"
"PAL-601-35","1"
"PAL-601-36","1"
"PAL-601-37","0"
"PAL-601-38","0"
"PAL-601-39","0"
"PAL-601-40","0"
"PAL-601-41","0"
"PAL-601-42","0"
"PAL-601-43","0"
"PAL-602-35","0"
"PAL-602-36","0"
"PAL-602-37","0"
"PAL-602-38","0"
"PAL-602-39","0"
"PAL-602-40","0"
"PAL-602-41","0"
"PAL-602-42","0"
"PAL-604-35","0"
"PAL-604-36","0"
"PAL-604-37","0"
"PAL-604-38","0"
"PAL-604-39","0"
"PAL-604-40","0"
"PAL-604-41","0"
"PAL-604-42","0"
"PAL-612-35","0"
"PAL-612-36","0"
"PAL-612-37","0"
"PAL-612-38","0"
"PAL-612-39","1"
"PAL-612-40","0"
"PAL-612-41","0"
"PAL-612-42","0"
"PAL-612-43","5"
"PAL-621-34","11"
"PAL-621-35","0"
"PAL-621-36","0"
"PAL-621-37","115"
"PAL-621-38","260"
"PAL-621-39","283"
"PAL-621-40","98"
"PAL-621-41","57"
"PAL-621-42","29"
"PAL-621-43","0"
"PAL-642-35","0"
"PAL-642-36","0"
"PAL-642-37","0"
"PAL-642-38","0"
"PAL-642-39","0"
"PAL-642-40","0"
"PAL-642-41","0"
"PAL-642-42","0"
"PAL-645-35","0"
"PAL-645-36","0"
"PAL-645-37","0"
"PAL-645-38","0"
"PAL-645-39","0"
"PAL-645-40","0"
"PAL-645-41","0"
"PAL-645-42","0"
"PAL-662-34","15"
"PAL-662-35","22"
"PAL-662-36","40"
"PAL-662-37","54"
"PAL-662-38","136"
"PAL-662-39","166"
"PAL-662-40","119"
"PAL-662-41","76"
"PAL-662-42","22"
"PAL-662-43","5"
"PAL-669-34","1"
"PAL-669-35","0"
"PAL-669-36","0"
"PAL-669-37","0"
"PAL-669-38","0"
"PAL-669-39","0"
"PAL-669-40","0"
"PAL-669-41","0"
"PAL-669-42","0"
"PAL-669-43","2"
"PAL-682-34","0"
"PAL-682-35","1"
"PAL-682-36","1"
"PAL-682-37","1"
"PAL-682-38","0"
"PAL-682-39","2"
"PAL-682-40","2"
"PAL-682-41","2"
"PAL-682-42","2"
"PAL-682-43","0"
"PAL-683","0"
"PAL-683-35","1"
"PAL-683-36","0"
"PAL-683-37","2"
"PAL-683-38","0"
"PAL-683-39","2"
"PAL-683-40","2"
"PAL-683-41","2"
"PAL-683-42","1"
"PAL-683-43","0"
"PAL-687-34","1"
"PAL-687-35","2"
"PAL-687-36","0"
"PAL-687-37","0"
"PAL-687-38","0"
"PAL-687-39","0"
"PAL-687-40","0"
"PAL-687-41","0"
"PAL-687-42","0"
"PAL-687-43","0"
"PAL-688-34","1"
"PAL-688-35","0"
"PAL-688-36","0"
"PAL-688-37","0"
"PAL-688-38","0"
"PAL-688-39","0"
"PAL-688-40","0"
"PAL-688-41","0"
"PAL-688-42","0"
"PAL-688-43","0"
"PAL-701-35","0"
"PAL-701-36","0"
"PAL-701-37","0"
"PAL-701-38","0"
"PAL-701-39","0"
"PAL-701-40","0"
"PAL-701-41","0"
"PAL-701-42","0"
"PAL-702-35","0"
"PAL-702-36","0"
"PAL-702-37","0"
"PAL-702-38","0"
"PAL-702-39","0"
"PAL-702-40","0"
"PAL-702-41","0"
"PAL-702-42","0"
"PAL-703-34","0"
"PAL-703-35","0"
"PAL-703-36","0"
"PAL-703-37","0"
"PAL-703-38","0"
"PAL-703-39","0"
"PAL-703-40","0"
"PAL-703-41","0"
"PAL-703-42","0"
"PAL-703-43","0"
"PAL-705-35","0"
"PAL-705-36","0"
"PAL-705-37","0"
"PAL-705-38","0"
"PAL-705-39","0"
"PAL-705-40","0"
"PAL-705-41","0"
"PAL-705-42","0"
"PAL-707-35","0"
"PAL-707-36","0"
"PAL-707-37","0"
"PAL-707-38","0"
"PAL-707-39","0"
"PAL-707-40","0"
"PAL-707-41","0"
"PAL-707-42","0"
"PAL-708-35","0"
"PAL-708-36","0"
"PAL-708-37","0"
"PAL-708-38","0"
"PAL-708-39","0"
"PAL-708-40","0"
"PAL-708-41","0"
"PAL-708-42","0"
"PAL-717-35","0"
"PAL-717-36","0"
"PAL-717-37","0"
"PAL-717-38","0"
"PAL-717-39","0"
"PAL-717-40","0"
"PAL-717-41","0"
"PAL-717-42","0"
"PAL-724-35","0"
"PAL-724-36","0"
"PAL-724-37","0"
"PAL-724-38","0"
"PAL-724-39","0"
"PAL-724-40","0"
"PAL-724-41","0"
"PAL-724-42","0"
"PAL-802-35","0"
"PAL-802-36","0"
"PAL-802-37","0"
"PAL-802-38","0"
"PAL-802-39","0"
"PAL-802-40","0"
"PAL-802-41","0"
"PAL-802-42","0"
"PAL-804-35","0"
"PAL-804-36","0"
"PAL-804-37","0"
"PAL-804-38","0"
"PAL-804-39","0"
"PAL-804-40","0"
"PAL-804-41","0"
"PAL-804-42","0"
"PAL-811-35","0"
"PAL-811-36","0"
"PAL-811-37","0"
"PAL-811-38","0"
"PAL-811-39","0"
"PAL-811-40","0"
"PAL-811-41","0"
"PAL-811-42","0"
"PAL-P2-35","0"
"PAL-P2-36","0"
"PAL-P2-37","0"
"PAL-P2-38","0"
"PAL-P2-39","0"
"PAL-P2-40","0"
"PAL-P2-41","0"
"PAL-P2-42","0"
"PAL-P3-36","0"
"PAL-P3-37","0"
"PAL-P3-38","0"
"PAL-P3-39","0"
"PAL-P3-40","0"
"PAL-P3-41","0"
"PAL-P3-42","0"
"PAL-P5-35","0"
"PAL-P5-36","0"
"PAL-P5-37","0"
"PAL-P5-38","0"
"PAL-P5-39","0"
"PAL-P5-40","0"
"PAL-P5-41","0"
"PAL-P5-42","0"
"PAL-P6-35","0"
"PAL-P6-36","0"
"PAL-P6-37","0"
"PAL-P6-38","0"
"PAL-P6-39","0"
"PAL-P6-40","0"
"PAL-P6-41","0"
"PAL-P6-42","0"
"PAL-P7-35","0"
"PAL-P7-36","0"
"PAL-P7-37","0"
"PAL-P7-38","0"
"PAL-P7-39","0"
"PAL-P7-40","0"
"PAL-P7-41","0"
"PAL-P7-42","0"
"PAL-P8-35","0"
"PAL-P8-36","0"
"PAL-P8-37","0"
"PAL-P8-38","0"
"PAL-P8-39","0"
"PAL-P8-40","0"
"PAL-P8-41","0"
"PAL-P8-42","0"
"PAL-P9-35","0"
"PAL-P9-36","0"
"PAL-P9-37","0"
"PAL-P9-38","0"
"PAL-P9-39","0"
"PAL-P9-40","0"
"PAL-P9-41","0"
"PAL-P9-42","0"
"PES-201-35","0"
"PES-201-36","1"
"PES-201-37","1"
"PES-201-38","1"
"PES-201-39","0"
"PES-201-40","4"
"PES-201-41","2"
"PES-201-42","2"
"PES-204-35","0"
"PES-204-36","2"
"PES-204-37","1"
"PES-204-38","0"
"PES-204-39","1"
"PES-204-40","0"
"PES-204-41","1"
"PES-204-42","2"
"PES-525-35","0"
"PES-525-36","1"
"PES-525-37","26"
"PES-525-38","22"
"PES-525-39","41"
"PES-525-40","10"
"PES-525-41","1"
"PES-525-42","5"
"PES-611-34","0"
"PES-611-35","0"
"PES-611-36","0"
"PES-611-37","0"
"PES-611-38","0"
"PES-611-39","0"
"PES-611-40","0"
"PES-611-41","0"
"PES-611-42","0"
"PES-611-43","0"
"PES-619-35","0"
"PES-619-36","0"
"PES-619-37","0"
"PES-619-38","0"
"PES-619-39","0"
"PES-619-40","0"
"PES-619-41","0"
"PES-619-42","0"
"PES-620-35","2"
"PES-620-36","19"
"PES-620-37","31"
"PES-620-38","36"
"PES-620-39","12"
"PES-620-40","13"
"PES-620-41","1"
"PES-620-42","3"
"PES-622-35","0"
"PES-622-36","0"
"PES-622-37","0"
"PES-622-38","0"
"PES-622-39","0"
"PES-622-40","0"
"PES-622-41","0"
"PES-622-42","2"
"PES-623-35","0"
"PES-623-36","0"
"PES-623-37","2"
"PES-623-38","1"
"PES-623-39","0"
"PES-623-40","5"
"PES-623-41","0"
"PES-623-42","2"
"PES-624-35","0"
"PES-624-36","0"
"PES-624-37","0"
"PES-624-38","0"
"PES-624-39","0"
"PES-624-40","0"
"PES-624-41","0"
"PES-624-42","0"
"PES-626-35","0"
"PES-626-36","0"
"PES-626-37","0"
"PES-626-38","0"
"PES-626-39","0"
"PES-626-40","0"
"PES-626-41","0"
"PES-626-42","0"
"PES-627-35","1"
"PES-627-36","0"
"PES-627-37","0"
"PES-627-38","0"
"PES-627-39","0"
"PES-627-40","1"
"PES-627-41","0"
"PES-627-42","0"
"PES-628-35","0"
"PES-628-36","5"
"PES-628-37","1"
"PES-628-38","3"
"PES-628-39","0"
"PES-628-40","0"
"PES-628-41","1"
"PES-628-42","2"
"PES-629-34","0"
"PES-629-35","0"
"PES-629-36","0"
"PES-629-37","0"
"PES-629-38","0"
"PES-629-39","2"
"PES-629-40","0"
"PES-629-41","0"
"PES-629-42","0"
"PES-629-43","0"
"PES-630-34","0"
"PES-630-35","0"
"PES-630-36","0"
"PES-630-37","12"
"PES-630-38","5"
"PES-630-39","9"
"PES-630-40","8"
"PES-630-41","8"
"PES-630-42","4"
"PES-630-43","0"
"PES-641-35","0"
"PES-641-36","0"
"PES-641-37","0"
"PES-641-38","0"
"PES-641-39","0"
"PES-641-40","0"
"PES-641-41","0"
"PES-641-42","0"
"PES-643-35","0"
"PES-643-36","0"
"PES-643-37","0"
"PES-643-38","0"
"PES-643-39","0"
"PES-643-40","0"
"PES-643-41","0"
"PES-643-42","0"
"PES-644-35","0"
"PES-644-36","1"
"PES-644-37","1"
"PES-644-38","0"
"PES-644-39","0"
"PES-644-40","1"
"PES-644-41","0"
"PES-644-42","1"
"PES-647-35","2"
"PES-647-36","1"
"PES-647-37","1"
"PES-647-38","1"
"PES-647-39","0"
"PES-647-40","0"
"PES-647-41","2"
"PES-647-42","2"
"PES-668-34","0"
"PES-668-35","0"
"PES-668-36","0"
"PES-668-37","0"
"PES-668-38","1"
"PES-668-39","1"
"PES-668-40","1"
"PES-668-41","0"
"PES-668-42","0"
"PES-668-43","0"
"PES-688-35","1"
"PES-688-36","1"
"PES-688-37","3"
"PES-688-38","2"
"PES-688-39","1"
"PES-688-40","0"
"PES-688-41","1"
"PES-688-42","0"
"PIS-101-35","0"
"PIS-101-36","0"
"PIS-101-37","0"
"PIS-101-38","0"
"PIS-101-39","0"
"PIS-101-40","0"
"PIS-101-41","0"
"PIS-101-42","0"
"PIS-123-35","0"
"PIS-123-36","2"
"PIS-123-37","0"
"PIS-123-38","0"
"PIS-123-39","0"
"PIS-123-40","0"
"PIS-123-41","0"
"PIS-123-42","0"
"PIS-126-35","0"
"PIS-126-36","0"
"PIS-126-37","0"
"PIS-126-38","0"
"PIS-126-39","0"
"PIS-126-40","0"
"PIS-126-41","0"
"PIS-126-42","0"
"PIS-604-35","0"
"PIS-604-36","0"
"PIS-604-37","0"
"PIS-604-38","0"
"PIS-604-39","0"
"PIS-604-40","0"
"PIS-604-41","0"
"PIS-604-42","0"
"PIS-611-35","0"
"PIS-611-36","0"
"PIS-611-37","0"
"PIS-611-38","0"
"PIS-611-39","0"
"PIS-611-40","0"
"PIS-611-41","0"
"PIS-611-42","0"
"PIS-615-35","1"
"PIS-615-36","0"
"PIS-615-37","0"
"PIS-615-38","0"
"PIS-615-39","0"
"PIS-615-40","0"
"PIS-615-41","0"
"PIS-615-42","0"
"PIS-618-35","0"
"PIS-618-36","0"
"PIS-618-37","0"
"PIS-618-38","0"
"PIS-618-39","0"
"PIS-618-40","0"
"PIS-618-41","0"
"PIS-618-42","0"
"POR-101-35","0"
"POR-101-36","0"
"POR-101-37","0"
"POR-101-38","0"
"POR-101-39","0"
"POR-101-40","0"
"POR-101-41","0"
"POR-101-42","0"
"POR-102-35","0"
"POR-102-36","0"
"POR-102-37","0"
"POR-102-38","0"
"POR-102-39","0"
"POR-102-40","0"
"POR-102-41","0"
"POR-102-42","0"
"POR-103-35","0"
"POR-103-36","0"
"POR-103-37","0"
"POR-103-38","0"
"POR-103-39","0"
"POR-103-40","0"
"POR-103-41","0"
"POR-103-42","0"
"POR-104-35","0"
"POR-104-36","0"
"POR-104-37","0"
"POR-104-38","0"
"POR-104-39","0"
"POR-104-40","0"
"POR-104-41","0"
"POR-104-42","0"
"POR-105-35","0"
"POR-105-36","0"
"POR-105-37","0"
"POR-105-38","0"
"POR-105-39","0"
"POR-105-40","0"
"POR-105-41","0"
"POR-105-42","0"
"POR-115-35","0"
"POR-118-36","0"
"POR-118-37","0"
"POR-118-38","0"
"POR-118-39","0"
"POR-118-40","0"
"POR-118-41","0"
"POR-118-42","0"
"POR-120-35","0"
"POR-120-36","0"
"POR-120-37","0"
"POR-120-38","0"
"POR-120-39","0"
"POR-120-40","0"
"POR-120-41","0"
"POR-120-42","0"
"POR-124-35","0"
"POR-124-36","0"
"POR-124-37","0"
"POR-124-38","0"
"POR-124-39","0"
"POR-124-40","0"
"POR-124-41","0"
"POR-124-42","0"
"POR-201-35","0"
"POR-201-36","0"
"POR-201-37","0"
"POR-201-38","0"
"POR-201-39","0"
"POR-201-40","0"
"POR-201-41","0"
"POR-201-42","0"
"POR-204-35","0"
"POR-204-36","0"
"POR-204-37","0"
"POR-204-38","0"
"POR-204-39","0"
"POR-204-40","0"
"POR-204-41","0"
"POR-204-42","0"
"POR-505-35","0"
"POR-505-36","0"
"POR-505-37","0"
"POR-505-38","0"
"POR-505-39","0"
"POR-505-40","0"
"POR-505-41","0"
"POR-505-42","0"
"RAI-101-35","1"
"RAI-101-36","0"
"RAI-101-37","1"
"RAI-101-38","0"
"RAI-101-39","0"
"RAI-101-40","0"
"RAI-101-41","0"
"RAI-101-42","0"
"RAI-323-35","0"
"RAI-323-36","0"
"RAI-323-37","0"
"RAI-323-38","1"
"RAI-323-39","0"
"RAI-323-40","0"
"RAI-323-41","0"
"RAI-323-42","0"
"RAI-417-35","0"
"RAI-417-36","0"
"RAI-417-37","0"
"RAI-417-38","0"
"RAI-417-39","0"
"RAI-417-40","0"
"RAI-417-41","0"
"RAI-417-42","0"
"RAI-905-35","0"
"RAI-905-36","1"
"RAI-905-37","0"
"RAI-905-38","0"
"RAI-905-39","0"
"RAI-905-40","0"
"RAI-905-41","0"
"RAI-905-42","0"
"RAI-906-35","0"
"RAI-906-36","0"
"RAI-906-37","0"
"RAI-906-38","0"
"RAI-906-39","0"
"RAI-906-40","0"
"RAI-906-41","0"
"RAI-906-42","0"
"RAI-907-35","0"
"RAI-907-36","0"
"RAI-907-37","0"
"RAI-907-38","0"
"RAI-907-39","0"
"RAI-907-40","0"
"RAI-907-41","0"
"RAI-907-42","0"
"SAY-101-34","0"
"SAY-101-35","0"
"SAY-101-36","0"
"SAY-101-37","0"
"SAY-101-38","0"
"SAY-101-39","1"
"SAY-101-40","0"
"SAY-101-41","1"
"SAY-101-42","1"
"SAY-101-43","0"
"SAY-325-34","0"
"SAY-325-35","0"
